account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,money,time,job,student,family,craving,label
59956919.0,1325115401.0,286,9578,1,0,0,0,0,54,0,1,1,0,0,0,0
75646146.0,1337415919.0,1758,1818,10,6,0,1,0,140,2,3,0,0,3,1,0
7246018.0,1316652952.0,114,639,3,6,0,0,0,175,3,1,4,1,0,0,0
1888671.0,1311703182.0,1,4,1,0,0,0,0,64,0,3,0,0,1,0,0
67521840.0,1285945355.0,47,171,5,2,0,0,0,39,1,1,0,0,0,0,0
69123355.0,1357350501.0,13,2841,9,5,1,1,0,145,5,5,1,0,1,1,0
26004057.0,1378859380.0,1,136,0,0,0,0,0,29,0,0,0,2,0,0,0
17877214.0,1317098462.0,11093,19470,1,1,0,0,0,42,2,1,0,0,0,0,0
14223627.0,1325206612.0,1291,92,0,1,0,1,0,66,2,2,0,0,0,1,0
10267848.0,1331427381.0,31,32927,0,2,1,0,0,279,9,12,5,1,0,3,0
73356426.0,1301180825.0,3055,5702,5,1,0,0,0,89,0,5,0,0,0,1,0
23347545.0,1361287575.0,2500,7619,1,0,0,0,0,48,0,0,1,3,0,0,0
16932465.0,1317919072.0,2798,705,6,1,0,0,0,25,3,0,0,1,0,0,0
12007638.0,1344816211.0,66,535,3,1,0,0,0,41,0,3,0,0,0,2,0
80402969.0,1341863888.0,2717,888,10,4,0,0,0,77,1,1,0,1,0,0,0
33915665.0,1345384896.0,5,3,0,0,0,0,0,76,0,0,1,0,0,0,0
7194786.0,1340177009.0,1,0,6,0,0,0,0,52,1,6,0,0,3,0,0
17772914.0,1359092498.0,140,903,0,1,0,0,0,30,0,1,1,0,0,0,0
61065432.0,1362362779.0,2584,1501,12,0,0,0,0,92,1,1,0,2,0,1,0
61743475.0,1360725972.0,851,15456,0,0,0,0,0,46,0,1,0,0,0,0,0
116269.0,1312403921.0,1,-1,4,2,0,0,0,15,1,1,0,1,0,0,0
56674738.0,1361052157.0,241,425,4,5,0,0,0,119,0,3,4,0,3,0,0
47970916.0,1311621489.0,997,4204,15,4,0,0,0,7,0,0,0,0,0,0,0
78487437.0,1343388404.0,11,80,1,0,0,1,0,48,1,1,0,0,0,0,0
98176703.0,1311353577.0,2426,9180,0,0,0,0,0,37,1,1,0,0,0,0,0
18553387.0,1348196839.0,1384,38,1,0,0,0,0,36,1,0,0,2,0,0,0
45067114.0,1386817486.0,1,135,3,0,0,0,0,99,1,2,3,0,0,0,0
12109240.0,1318893334.0,4134,3273,7,2,0,0,0,169,2,4,2,0,0,0,0
35192593.0,1333992202.0,12,4,9,0,0,0,0,98,2,3,2,0,0,0,0
9768850.0,1346713856.0,223,1366,5,1,0,0,0,9,0,0,0,0,0,0,0
114477926.0,1281009456.0,672,2813,2,0,0,0,0,52,1,4,2,0,0,1,0
8899268.0,1304733003.0,21887,42016,6,5,0,0,0,32,1,2,0,0,1,0,0
44845322.0,1334532186.0,1199,202,1,0,0,0,0,23,0,0,1,0,0,0,0
95555318.0,1321477378.0,773,17834,1,0,0,0,0,95,2,1,0,0,0,0,0
45501659.0,1355899194.0,2056,1605,3,0,0,1,0,86,6,2,0,2,0,0,0
120045.0,1313440720.0,1,0,4,3,0,0,0,144,1,6,5,2,1,2,0
43907202.0,1374089173.0,796,3852,1,0,0,0,0,95,6,0,0,0,0,0,0
6908095.0,1304733003.0,21887,42016,1,3,0,0,0,38,2,2,0,0,0,0,0
12597129.0,1364871986.0,1,12,0,0,0,0,0,33,0,0,0,0,0,0,0
868045.0,1318374857.0,1,141,1,0,0,0,0,89,1,4,2,0,0,0,0
56332976.0,1315442244.0,48,7624,0,6,0,0,0,56,0,0,0,0,1,0,0
497.0,1318963183.0,1,14,0,1,0,0,0,135,0,5,1,2,2,1,0
50242590.0,1335151786.0,93,322,7,11,0,0,0,95,3,3,0,0,0,0,0
18809708.0,1321244845.0,634,12353,0,2,0,0,0,65,1,0,0,2,0,0,0
39120465.0,1323658589.0,993,1420,1,0,0,0,0,158,0,5,1,0,0,0,0
47712849.0,1373631452.0,34,110,1,0,0,0,0,38,2,0,0,0,0,1,0
112065907.0,1253664956.0,90,5733,0,0,0,1,0,143,2,1,5,0,0,0,0
97682204.0,1314080608.0,8479,10932,1,1,0,0,0,36,0,0,0,0,0,0,0
103942812.0,1310609345.0,2848,1337,4,1,0,1,0,36,2,0,0,0,0,0,0
15392476.0,1321209449.0,1168,4423,1,2,0,0,0,32,0,0,0,4,0,0,0
1659.0,1321208540.0,1,0,2,1,0,0,0,261,0,4,0,0,0,0,0
12127561.0,1382005816.0,1,134,1,8,0,0,0,28,0,4,0,0,0,0,0
85725419.0,1267066194.0,119,215,17,13,0,0,0,23,2,1,0,2,0,0,0
45044680.0,1317396222.0,141,998,0,0,0,0,0,71,0,2,1,0,0,0,0
44828261.0,1278035965.0,178,1441,4,5,0,0,0,167,3,3,1,3,1,0,0
2455.0,1313844235.0,1,0,1,0,0,0,0,234,0,0,1,0,8,1,0
1216748.0,1326677224.0,1,10,0,1,0,0,0,65,3,2,0,0,0,0,0
22363060.0,1338409199.0,736,946,2,1,0,1,0,83,3,5,0,0,0,0,0
87011744.0,1301180825.0,3055,5702,1,3,0,0,0,242,2,5,1,0,0,2,0
88741034.0,1308253925.0,1909,3116,1,0,0,0,0,63,2,3,0,0,0,0,0
18779260.0,1374184424.0,673,605,0,5,0,0,0,27,1,0,0,1,0,0,0
44949077.0,1363279800.0,6958,4397,2,3,0,0,0,20,0,1,0,1,0,0,0
50139158.0,1367594113.0,430,1258,0,0,0,0,0,46,0,5,0,0,1,0,0
35774781.0,1339093430.0,5604,2708,1,0,0,0,0,44,0,0,3,0,0,0,0
17524238.0,1314080608.0,8479,10932,2,1,0,0,0,66,0,0,0,0,1,0,0
1095.0,1327541299.0,1,2,5,4,0,0,0,71,2,0,0,0,0,0,0
21436157.0,1297698302.0,103,1023,4,0,0,0,0,49,4,0,0,2,0,0,0
31567608.0,1381047889.0,358,742,1,0,0,0,1,69,1,1,1,0,0,0,0
20108727.0,1394410230.0,34,231,1,1,0,0,0,100,3,2,0,0,0,0,0
489.0,1317567893.0,1,2,2,6,0,0,0,90,1,2,0,1,1,0,0
20548683.0,1333056413.0,1,730,3,0,0,0,0,83,1,4,0,0,0,1,0
15143076.0,1309445323.0,18,2204,3,5,0,0,0,91,2,1,0,0,0,0,0
34135332.0,1301583408.0,3939,701,14,4,0,0,0,48,1,2,2,7,0,0,0
80100638.0,1286569172.0,791,528,1,0,0,1,0,93,2,0,0,1,0,1,0
46611017.0,1345522364.0,128,947,1,4,0,0,0,105,3,6,3,2,0,0,0
84349706.0,1307802792.0,926,4717,3,0,0,0,0,28,1,1,0,0,0,0,0
35735014.0,1357095923.0,297,392,2,3,0,0,0,35,0,0,0,0,0,0,0
114660301.0,1315693476.0,129,5600,3,0,0,0,0,61,1,4,2,0,2,0,0
41298750.0,1389902561.0,161,2402,0,0,0,0,0,65,0,0,0,0,0,0,0
455.0,1314741506.0,1,1,0,1,0,0,0,118,3,2,0,4,0,0,0
13602035.0,1377062229.0,1,231,0,0,0,0,0,85,0,4,0,0,1,0,0
283.0,1309419728.0,1,0,0,2,0,0,0,52,0,0,2,0,1,0,0
84804458.0,1315552894.0,944,2987,0,1,1,0,0,43,3,2,0,0,1,0,0
45044680.0,1317396222.0,141,998,0,0,0,0,0,71,0,2,1,0,0,0,0
51305831.0,1360297492.0,27,923,3,0,0,0,0,54,1,0,1,3,0,0,0
1440879.0,1309677183.0,1,10,1,2,0,0,0,50,3,2,0,0,0,0,0
37183072.0,1295346997.0,40,1483,1,6,0,0,0,34,4,0,0,0,0,0,0
22331761.0,1329158963.0,2282,2935,1,0,0,0,0,98,2,2,1,2,0,2,0
76647013.0,1235074625.0,6409,6947,4,17,0,0,1,46,1,0,0,0,0,0,0
17515061.0,1328505543.0,2150,3676,2,0,0,0,0,25,1,0,0,0,0,0,0
96308383.0,1324103233.0,135,10572,2,0,0,0,0,22,0,0,2,0,0,0,0
30823617.0,1327980812.0,2026,1210,0,0,0,1,0,262,4,3,1,13,0,3,0
1803.0,1313248504.0,1,8,4,3,1,1,0,51,4,1,0,0,0,0,0
22754469.0,1297924433.0,372,1269,7,1,0,0,0,48,1,1,0,2,0,0,0
293.0,1313661749.0,1,0,6,0,0,0,0,42,1,0,0,0,0,0,0
9180144.0,1415559365.0,37,556,5,0,0,0,0,13,1,0,0,2,0,0,0
25917012.0,1336869049.0,176,3443,4,9,0,0,0,60,3,1,1,0,0,0,0
48467878.0,1275001974.0,1668,878,2,0,1,1,0,97,2,2,1,1,0,0,0
14583157.0,1325922744.0,12875,8825,1,2,0,0,0,73,0,1,0,0,0,4,0
97018984.0,1303759906.0,3742,111300,7,4,0,0,0,44,1,0,0,0,0,0,0
13493794.0,1307802792.0,926,4717,1,5,0,0,0,26,3,0,0,1,0,0,0
12688628.0,1378355822.0,158,13292,0,2,0,0,0,62,1,3,0,0,0,0,0
75009610.0,1337649291.0,1573,5846,0,5,0,0,1,65,2,0,1,0,0,0,0
34359215.0,1309148941.0,1,387,1,1,0,0,0,94,0,5,0,0,0,0,0
3767679.0,1322796247.0,1,54,1,0,0,0,0,130,1,3,0,0,1,0,0
27466762.0,1346546319.0,531,1029,2,2,0,0,0,67,1,2,0,2,0,1,0
31940209.0,1285203858.0,677,5770,4,0,0,0,0,23,1,0,2,0,0,0,0
52839655.0,1360378624.0,26,1556,2,0,0,1,0,154,4,3,1,1,1,0,0
37261386.0,1361100250.0,516,1234,1,5,0,0,0,81,1,5,0,0,0,1,0
45428243.0,1321057852.0,10060,7562,2,0,0,0,0,39,0,1,0,0,0,0,0
3709982.0,1336935102.0,1,0,1,1,0,0,0,33,1,1,0,0,0,0,0
137148637.0,1290090481.0,226,306,5,0,0,0,0,35,2,0,0,0,0,0,0
12772395.0,1343850430.0,61,1141,3,4,0,0,0,99,4,2,2,2,1,1,0
1159.0,1309639209.0,1,0,1,1,0,0,0,107,3,6,0,2,0,0,0
54955526.0,1326070713.0,9677,47195,2,7,0,0,0,74,2,1,2,0,0,0,0
47176499.0,1364935338.0,1,1942,1,0,0,0,0,22,0,1,2,0,1,0,0
235.0,1377926787.0,8,-2,0,5,0,0,0,59,0,0,0,0,0,0,0
53918266.0,1287346828.0,655,17559,2,1,0,0,0,47,1,4,0,0,0,0,0
279.0,1310962210.0,1,0,15,6,0,0,0,126,23,3,0,0,0,0,0
49959748.0,1326743713.0,9778,70640,3,10,0,0,0,196,0,2,1,2,1,1,0
35138131.0,1378440083.0,2399,1482,2,0,0,1,0,40,1,2,0,0,0,0,0
12484307.0,1331184500.0,13075,2473,3,8,0,0,0,39,2,0,0,0,1,2,0
7980157.0,1380136820.0,378,32642,3,2,0,0,0,48,2,2,2,0,0,0,0
317.0,1314817524.0,1,0,1,0,0,1,0,25,1,0,0,0,0,1,0
250.0,1309986610.0,1,100,1,1,0,0,0,60,0,2,0,0,0,0,0
42564618.0,1379667591.0,939,417,1,2,0,0,0,75,1,2,3,0,0,0,0
1006.0,1315780220.0,1,0,1,0,0,0,0,45,0,0,0,0,0,0,0
11859940.0,1299958985.0,1320,213,1,1,0,0,0,18,0,2,0,0,0,0,0
33696253.0,1389902561.0,161,2402,0,0,0,0,0,114,4,0,0,0,1,1,0
107300216.0,1283533233.0,733,54,2,0,0,0,0,49,2,0,1,0,0,2,0
15544283.0,1365882419.0,18,566,2,0,0,1,0,160,1,5,4,6,0,0,0
81204512.0,1347265102.0,440,115,1,0,0,1,0,94,1,2,0,1,0,2,0
46530781.0,1335490363.0,399,131,13,6,0,0,0,33,4,0,4,0,0,0,0
55205678.0,1329195614.0,14079,11261,2,1,0,0,0,144,3,3,0,3,0,0,0
9279416.0,1347367369.0,2810,3393,1,0,0,0,0,54,2,0,0,0,3,0,0
35262960.0,1310299329.0,599,12386,4,0,0,0,0,74,4,4,0,0,0,0,0
34533819.0,1328426673.0,278,1212,1,3,0,0,0,48,0,3,0,0,0,0,0
93911461.0,1218984042.0,4772,17824,48,16,0,0,0,106,0,4,0,0,0,0,0
8033204.0,1332187484.0,316,1257,4,10,0,1,0,257,1,9,0,1,0,0,0
93896620.0,1329101888.0,9,688,5,1,0,0,1,141,1,3,1,0,0,0,0
2402.0,1323027107.0,1,4,1,1,0,0,0,6,1,0,0,1,0,0,0
87442901.0,1299193138.0,7825,5341,0,0,0,0,0,26,1,2,0,0,0,0,0
6538775.0,1313880696.0,1,115,9,0,0,0,0,26,0,1,0,0,0,0,0
77041270.0,1304396835.0,1820,2643,6,0,0,0,0,139,1,6,2,0,0,0,0
1434654.0,1313145034.0,87,48,0,0,0,0,0,232,3,5,1,0,2,4,0
108093489.0,1319929502.0,6185,20221,1,0,0,0,0,34,0,0,0,0,0,0,0
96522190.0,1320259204.0,642,3289,27,7,0,0,0,111,1,5,1,2,0,0,0
233982178.0,1168282838.0,59,100,9,1,0,0,0,134,3,5,0,0,0,0,0
47439479.0,1375643932.0,295,273,1,0,0,0,0,57,3,1,4,0,0,0,0
98060085.0,1308443056.0,489,406,2,0,0,1,0,53,1,0,0,0,1,0,0
42771506.0,1331503632.0,319,12602,0,0,0,0,0,98,3,4,0,0,2,2,0
48646504.0,1352858510.0,21476,17618,1,0,0,0,0,69,0,3,3,1,0,2,0
83858843.0,1298180427.0,37,177,10,0,0,0,0,58,4,0,0,0,0,0,0
4481379.0,1313377371.0,170,478,1,0,0,0,0,59,3,2,0,1,0,0,0
32711418.0,1350114402.0,270,1565,1,0,0,1,0,86,3,4,1,0,0,0,0
2607.0,1331413769.0,1,0,2,0,0,0,0,259,3,5,3,1,0,0,0
5274732.0,1344548828.0,1,306,0,0,0,1,0,132,0,3,0,0,5,0,0
42488586.0,1315281625.0,1375,1363,1,0,1,0,1,85,1,4,0,0,0,0,0
1058.0,1315353602.0,1,10,0,3,0,0,1,121,2,3,1,1,0,2,0
32795700.0,1309588861.0,587,9051,0,1,0,0,0,87,1,3,0,1,0,0,0
50801345.0,1346989115.0,181,391,0,0,0,0,0,46,0,3,1,1,0,0,0
2588473.0,1313889213.0,1,30,13,9,0,1,0,81,2,0,0,0,0,0,0
35831295.0,1343181386.0,1839,8628,1,0,0,0,0,132,5,8,5,2,1,0,0
28488531.0,1317098462.0,11093,19470,5,3,0,0,0,58,0,0,0,0,0,0,0
99252962.0,1269833772.0,1471,8117,3,0,0,0,0,87,3,4,1,0,0,0,0
16687853.0,1302109931.0,3782,13924,76,15,0,0,0,130,2,0,0,0,0,1,0
34975632.0,1349330266.0,119,49,2,3,0,0,0,20,1,0,0,1,0,0,0
19654472.0,1381201508.0,4302,2060,43,1,0,0,0,89,0,0,2,0,0,1,0
2836831.0,1339783193.0,1,5,2,5,0,0,0,120,1,5,0,9,1,0,0
111454364.0,1253664956.0,90,5733,0,2,0,0,0,66,3,0,1,0,0,0,0
6537629.0,1347081642.0,784,678,9,1,0,0,0,97,1,3,0,0,2,0,0
50070206.0,1325223799.0,714,191,0,0,0,0,0,40,0,2,1,3,0,0,0
26852853.0,1339045187.0,731,3744,1,0,0,0,0,36,1,2,1,0,1,0,0
33147527.0,1351474386.0,5667,2365,3,11,0,1,0,85,3,1,4,0,0,0,0
11819.0,1314384079.0,1,579,2,0,0,0,0,135,1,2,0,2,5,1,0
29589146.0,1358275740.0,69,164,2,0,0,0,0,51,4,3,1,4,0,0,0
38053111.0,1391096266.0,2,455,1,0,0,0,1,28,1,0,0,0,0,0,0
44255343.0,1312059701.0,1,41,1,0,0,0,0,54,0,0,2,0,0,0,0
1492.0,1313023115.0,1,0,1,1,0,0,0,142,1,4,0,0,1,1,0
116400724.0,1314641127.0,116,691,1,0,0,1,0,42,2,1,0,2,0,0,0
1469280.0,1346101229.0,1,9,4,2,0,0,0,38,0,3,0,0,1,0,0
35495503.0,1279124996.0,14442,15118,11,20,0,0,0,200,0,2,0,0,0,0,0
54958102.0,1367366768.0,273,7049,3,1,0,0,0,128,4,3,0,3,0,0,0
9754485.0,1389902561.0,161,2402,2,4,0,0,0,81,0,0,0,0,0,2,0
761149.0,1315690139.0,1,87,1,0,0,1,0,102,3,1,2,0,0,0,0
20644296.0,1338349534.0,16,1685,0,0,0,0,0,55,0,0,0,0,0,0,0
67899166.0,1318893334.0,4134,3273,4,0,1,0,0,154,0,13,1,0,1,5,0
13757537.0,1417719643.0,159,12603,2,0,0,0,0,71,1,3,3,0,0,0,0
26973098.0,1298748333.0,31,80,1,0,0,0,0,108,5,3,0,1,0,0,0
25586279.0,1309307908.0,1,22,0,1,0,0,0,108,0,2,0,5,0,0,0
