account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,label
32144227.0,1359092498.0,140,903,0,1,0,0,0,43,0
12853352.0,1326147939.0,339,5701,5,1,0,0,0,78,0
11320561.0,1345932617.0,886,666,16,6,0,0,0,86,0
4495983.0,1347367369.0,2810,3393,0,0,0,0,0,35,0
79609646.0,1344959571.0,7,322,30,4,0,0,0,57,0
81319224.0,1348679865.0,2301,4221,2,0,0,0,0,1289,0
113792777.0,1246574748.0,1301,472,0,2,0,0,0,41,0
312590.0,1349053039.0,1,-52,0,4,0,0,0,34,0
47611541.0,1375363156.0,492,139,3,1,0,0,0,72,0
83925104.0,1331554937.0,21,647,0,0,0,1,0,49,0
14650715.0,1299474370.0,1,2,1,4,0,0,0,14,0
31480087.0,1294158959.0,10520,1217,0,2,0,0,1,79,0
17434420.0,1343107414.0,65,414,0,0,0,0,0,28,0
46556678.0,1355899194.0,2056,1605,1,0,0,0,0,68,0
6204644.0,1346450266.0,1,3,1,5,0,0,0,145,0
4719856.0,1338251707.0,14,165,5,1,0,0,0,108,0
28407682.0,1306804267.0,98,261,4,3,0,0,0,23,0
39980494.0,1305515556.0,30,249,1,0,0,0,0,123,0
753933.0,1322964973.0,1,1,1,0,0,1,0,99,0
135914274.0,1292782007.0,137,814,2,0,0,0,0,60,0
58040578.0,1286328260.0,19919,6244,5,3,0,0,0,19,0
2692901.0,1339694477.0,137,936,0,3,0,0,0,77,0
34025403.0,1331813445.0,760,1170,7,7,0,0,0,50,0
109977614.0,1253939400.0,2335,7717,0,0,0,0,0,31,0
62709056.0,1303783696.0,1686,5331,1,1,0,0,0,129,0
32905785.0,1373323729.0,4338,5170,1,4,0,0,0,37,0
4720.0,1343591482.0,1,0,0,2,0,0,0,24,0
3304931.0,1331018258.0,1638,7780,1,1,0,1,0,88,0
68503875.0,1318574178.0,802,7131,1,0,0,0,0,92,0
9813906.0,1341714749.0,12,-2,0,5,0,0,0,56,0
93380178.0,1320277522.0,7648,2072,0,0,0,0,0,51,0
11557847.0,1302141589.0,254,3779,10,1,0,0,0,48,0
23242813.0,1320686498.0,1049,1689,3,1,0,0,0,38,0
25942796.0,1364818928.0,53872,7288,4,0,0,0,0,38,0
34279711.0,1304144034.0,28,2159,4,5,0,1,0,107,0
26890223.0,1344178432.0,114,3061,1,0,0,0,0,54,0
418.0,1346039210.0,1,0,4,0,0,0,0,69,0
130727679.0,1193867672.0,232,56585,2,0,0,0,0,228,0
13896363.0,1311227512.0,3402,1135,5,0,1,0,0,106,0
39200892.0,1328599349.0,5,460,1,0,0,1,0,87,0
42139075.0,1355446267.0,504,139,14,13,0,0,0,89,0
65182581.0,1332391744.0,6,5014,4,0,0,0,0,22,0
16491450.0,1375336186.0,258,228,1,0,0,0,0,28,0
75916706.0,1353737470.0,6,123,8,1,0,0,0,12,0
105104104.0,1316257002.0,4560,6376,1,1,0,0,0,41,0
50965287.0,1310192856.0,1,78,0,0,0,0,0,95,0
71436764.0,1329717487.0,1772,2131,1,0,0,0,0,18,0
4873839.0,1350218358.0,1,51,5,1,0,1,0,172,0
5694617.0,1380421244.0,29,517,12,2,0,0,0,32,0
61618256.0,1369917374.0,100,956,23,9,0,0,0,77,0
49297399.0,1326966487.0,2836,7853,0,1,0,0,0,161,0
59721.0,1342491711.0,1,0,5,1,0,0,0,58,0
61086860.0,1361215115.0,200,120,38,12,0,0,0,132,0
13829831.0,1321731779.0,1,4,2,1,0,0,0,109,0
14360509.0,1299641440.0,227,122,0,0,0,0,0,71,0
1809749.0,1320851050.0,7,0,4,2,0,1,0,76,0
27432292.0,1358957356.0,5924,7975,3,0,0,1,0,50,0
24783656.0,1301887433.0,85,5310,4,0,0,1,0,122,0
3431867.0,1333858126.0,4515,885,5,5,1,0,0,81,0
4031197.0,1362701119.0,87,37,1,0,0,0,0,88,0
12304364.0,1341844770.0,106,10924,1,0,0,0,0,38,0
6028588.0,1329339623.0,4298,11868,1,1,0,1,0,43,0
41660737.0,1339758026.0,1005,6696,6,2,0,0,0,34,0
19453848.0,1309212059.0,232,1612,4,1,0,0,0,351,0
35244848.0,1312597473.0,32,392,0,0,0,0,0,45,0
42983137.0,1290100360.0,2459,16981,4,1,0,0,0,195,0
4947499.0,1306289375.0,1886,5952,4,2,0,0,0,164,0
51734.0,1328119273.0,1,0,3,0,0,0,0,21,0
5412652.0,1359359495.0,1325,14,2,0,0,0,0,50,0
686.0,1316274236.0,1,1,2,2,0,1,0,44,0
38105822.0,1366303270.0,1,109,0,0,0,0,0,55,0
1021479.0,1318375332.0,1,12,3,1,0,0,0,94,0
492586.0,1309156080.0,469,88846,5,4,0,0,0,154,0
101930653.0,1295683609.0,393,1756,1,2,0,0,0,30,0
68315301.0,1309081848.0,75,1160,3,3,0,0,0,87,0
1423808.0,1321001206.0,1,0,2,0,0,0,0,39,0
47719918.0,1351967536.0,9,86,2,0,0,0,0,169,0
83109181.0,1322886635.0,215,479,1,0,0,0,0,117,0
17167650.0,1346984184.0,104,499,1,0,0,0,0,54,0
32529353.0,1333893666.0,1091,1244,3,0,0,0,0,47,0
17880883.0,1389838279.0,79,4317,1,0,0,0,0,79,0
2249404.0,1312344475.0,3931,6422,1,2,0,0,0,101,0
117703851.0,1308943402.0,33,2445,2,0,0,0,0,22,0
39489838.0,1366394753.0,137,8971,1,0,0,1,0,41,0
8525762.0,1336808281.0,9,2119,7,7,0,0,0,129,0
61655127.0,1292396373.0,382,168,3,0,0,0,0,62,0
8491264.0,1344964696.0,66,412,2,1,0,0,0,35,0
80288894.0,1299694018.0,1349,2291,2,7,0,0,0,41,0
111089443.0,1212039285.0,1,0,1,0,0,1,0,104,0
67453900.0,1325119573.0,1799,1162,5,0,0,0,0,37,0
28386872.0,1351456517.0,1323,278,5,2,0,0,0,84,0
17619407.0,1321856948.0,1,103,2,1,0,0,0,17,0
254.0,1351824943.0,1,0,0,2,0,0,0,62,0
73600806.0,1353189576.0,620,7687,54,3,0,0,0,34,0
58673076.0,1360266501.0,1129,288,0,0,0,0,0,23,0
36653995.0,1326840129.0,1774,3473,9,2,0,0,0,87,0
8381673.0,1409951465.0,566,786,7,2,0,0,0,69,0
883.0,1331171420.0,103,-25,21,7,0,0,0,92,0
7619828.0,1332187484.0,316,1257,4,6,0,0,0,187,0
151340.0,1352429782.0,1,0,1,0,0,0,0,41,0
67722998.0,1354089060.0,575,1555,0,0,0,0,0,19,0
31838988.0,1342167577.0,40,3,3,3,0,0,0,18,0
15500829.0,1314211879.0,837,1436,2,7,0,0,0,33,0
32093504.0,1344401375.0,1889,135,3,2,0,1,0,36,0
2060400.0,1339783193.0,1,5,0,2,0,0,1,102,0
10367120.0,1316796352.0,5,189,3,3,0,0,0,52,0
36717728.0,1319484912.0,4,340,2,0,0,0,0,160,0
24279167.0,1311524743.0,4,143,1,1,0,0,0,94,0
12101097.0,1381101523.0,1,27,7,0,0,0,0,31,0
42517238.0,1366581392.0,2229,9353,5,3,0,0,0,14,0
30120200.0,1370057137.0,36,660,0,0,0,1,0,82,0
18332255.0,1289859916.0,2570,1031,4,0,0,1,0,72,0
10320204.0,1373435148.0,130,136,0,0,0,1,0,47,0
221.0,1340742342.0,1,0,1,1,0,1,0,122,0
66884038.0,1316899720.0,4304,3957,0,0,1,0,1,158,0
22143478.0,1373471528.0,28,76,7,5,0,0,0,57,0
9003527.0,1391534297.0,1,2735,49,21,0,0,0,164,0
4605914.0,1329681890.0,1,1,1,4,0,0,0,53,0
2512451.0,1335474699.0,1,-3,1,1,0,0,0,108,0
56877086.0,1317832530.0,1,17,3,0,0,0,0,55,0
14720753.0,1316790076.0,20,93,1,0,1,1,0,179,0
36028555.0,1355402623.0,15,7621,0,1,0,0,0,17,0
97823730.0,1322698293.0,2781,5742,2,0,0,1,0,132,0
91838504.0,1322427211.0,507,32864,0,0,0,0,0,17,0
7741595.0,1336327769.0,6,12,1,1,0,0,0,47,0
61418376.0,1282619787.0,395,980,2,2,0,0,0,69,0
16064479.0,1352946025.0,197,433,5,1,0,0,0,37,0
43920557.0,1339758026.0,1005,6696,0,0,0,0,0,13,0
10108108.0,1302544453.0,476,1341,3,0,0,0,1,67,0
46506322.0,1291078977.0,1803,898,3,1,0,0,0,165,0
65198440.0,1267938392.0,1323,31824,1,10,0,1,1,177,0
27045022.0,1377136762.0,903,4249,7,1,0,0,0,56,0
167.0,1311220485.0,1,-1,4,4,0,0,0,28,0
59516980.0,1371350215.0,1887,6246,5,0,0,1,0,100,0
31630684.0,1348233886.0,31,250,2,0,0,0,0,38,0
44043868.0,1357981234.0,72,1139,2,0,0,0,0,46,0
55014497.0,1319501832.0,496,1476,4,1,0,0,0,38,0
149457695.0,1193536181.0,13922,12604,2,1,0,0,0,78,0
671657.0,1314511921.0,1,1,1,2,0,0,0,169,0
25542888.0,1342226256.0,171,216,11,1,0,0,0,18,0
1649984.0,1316453112.0,1,10,1,2,0,1,0,56,0
5727537.0,1340679697.0,36,1637,1,1,0,0,0,113,0
71983859.0,1300828486.0,1,110,6,1,0,0,0,70,0
31460532.0,1332187484.0,316,1257,1,0,0,0,0,145,0
65221466.0,1323826854.0,1222,945,5,4,0,0,0,67,0
20933620.0,1377790456.0,374,2428,2,0,0,1,0,72,0
21678466.0,1393804806.0,1,32,0,0,0,1,0,27,0
320.0,1308695252.0,1,13,22,16,0,0,0,66,0
65286837.0,1344046927.0,5516,31138,4,0,0,1,0,116,0
37222964.0,1394075500.0,215,5955,3,3,0,0,0,98,0
107671891.0,1316046448.0,17,4298,1,0,0,0,0,77,0
21100595.0,1316019472.0,1046,2530,7,5,0,0,0,101,0
26622346.0,1338356490.0,323,407,1,0,0,0,0,17,0
810.0,1336935102.0,1,0,0,5,0,0,0,27,0
36394829.0,1356716416.0,2051,734,22,2,0,0,0,64,0
23647098.0,1380577716.0,1056,10854,1,0,0,0,0,53,0
4659147.0,1315858318.0,1534,3910,2,3,0,0,0,75,0
28314053.0,1284347683.0,29,3311,2,0,0,0,0,79,0
52608338.0,1343002275.0,380,132,8,0,0,0,0,42,0
37356789.0,1380473717.0,19,286,1,0,0,1,0,61,0
530524.0,1322675737.0,1,1,2,0,0,0,0,60,0
18041024.0,1297206016.0,1363,4003,6,5,0,0,0,49,0
680786.0,1310072542.0,1,3,2,6,0,0,0,119,0
36692299.0,1287342308.0,2830,847,2,5,0,0,0,55,0
72940777.0,1280063739.0,3436,2867,0,1,0,0,0,95,0
2963098.0,1319134068.0,236,604,3,18,0,0,0,103,0
1255.0,1312935360.0,1,-1,1,0,0,0,0,107,0
52871128.0,1293491080.0,174,148,2,1,0,1,0,57,0
95656483.0,1312557676.0,14209,75695,0,0,0,0,0,42,0
5300301.0,1310485850.0,2725,704,1,0,0,1,0,36,0
26603948.0,1379923046.0,236,418,2,0,0,0,0,83,0
39409441.0,1388080929.0,14,37,0,0,0,0,0,9,0
5937878.0,1353455980.0,5396,9926,0,0,0,0,0,90,0
3023286.0,1357969562.0,1,1,0,0,0,0,0,14,0
31247755.0,1337581216.0,66,2511,1,4,0,0,0,38,0
35664455.0,1298189110.0,87,722,2,1,0,1,0,69,0
2157425.0,1312049773.0,1,7,4,3,0,0,0,123,0
1618.0,1326841349.0,1,0,5,3,0,0,0,61,0
26266016.0,1330092962.0,934,522,0,0,0,0,0,58,0
61373067.0,1345614938.0,447,5495,0,0,0,0,0,7,0
334501.0,1342386121.0,1,-6,4,1,0,0,0,54,0
3009688.0,1333963446.0,47,38,1,1,0,0,0,67,0
21044017.0,1297932530.0,76,1879,1,2,0,0,0,70,0
43822583.0,1305642606.0,25,1316,0,0,0,0,0,42,0
62147645.0,1288018368.0,3602,11883,2,5,0,0,0,126,0
92015498.0,1215402166.0,193,393,7,9,0,0,0,40,0
46793043.0,1349091641.0,4559,3485,2,0,0,0,0,79,0
44637912.0,1378178325.0,2139,337,0,0,0,0,0,61,0
37028899.0,1301058140.0,5,99,2,2,0,0,0,46,0
21144564.0,1377136762.0,903,4249,0,0,0,1,0,80,0
78008435.0,1251320410.0,1393,2191,7,6,0,0,0,149,0
84348431.0,1345122477.0,167,696,4,0,0,0,0,35,0
596106.0,1321328283.0,1,17,1,0,0,0,0,102,0
343.0,1314421605.0,85,334,0,7,0,0,0,165,0
2645251.0,1311664946.0,1,6,1,0,0,0,0,75,0
38448396.0,1341095500.0,1166,21064,3,0,0,0,0,86,0
22174688.0,1291783659.0,593,21832,2,0,0,0,0,74,0
3683860.0,1364464994.0,1,-1,0,2,0,1,0,59,0
21563415.0,1377136762.0,903,4249,3,7,0,0,0,76,0
22601006.0,1332829586.0,3993,3194,1,0,1,0,0,115,0
13678098.0,1340430236.0,1079,10734,1,4,0,0,0,95,0
12781389.0,1355968692.0,4,0,11,8,0,0,0,95,0
6303695.0,1412709588.0,2545,2628,0,0,0,0,0,34,0
31540657.0,1354663932.0,5796,13386,1,5,0,0,0,175,0
8415817.0,1304602163.0,1,40,3,14,0,0,0,115,0
50377735.0,1377469428.0,2061,514,54,11,0,0,0,264,0
17694944.0,1320099391.0,1,53,0,5,0,0,0,139,0
38089034.0,1389820615.0,12,66780,14,1,0,0,0,197,0
54566286.0,1255776467.0,3,391,0,3,0,0,0,78,0
64124739.0,1345301524.0,2,5689,6,0,0,0,0,131,0
3874625.0,1310766925.0,1,24,2,2,0,0,0,143,0
114477926.0,1281009456.0,672,2813,2,0,0,0,0,52,0
23316807.0,1330391457.0,1487,1944,1,0,0,0,0,112,0
17198270.0,1297646379.0,24,677,1,0,0,0,0,106,0
8981824.0,1418757142.0,558,2428,3,0,0,0,0,85,0
165004.0,1317057271.0,1,17,1,3,0,0,0,77,0
1172.0,1340403714.0,1,0,1,1,0,0,0,66,0
97057345.0,1288018368.0,3602,11883,1,0,0,0,0,58,0
32657.0,1314092047.0,1,2,3,6,0,0,0,334,0
15414491.0,1329971026.0,42,10046,2,2,0,0,0,103,0
129453211.0,1298995993.0,1,546,2,0,0,0,0,38,0
76922503.0,1278442580.0,2008,9927,3,0,0,1,0,70,0
80388867.0,1290677364.0,451,5788,4,0,0,0,0,9,0
14003820.0,1302837936.0,3909,5236,1,0,0,0,0,84,0
16170221.0,1383061602.0,34,4722,0,0,0,0,0,21,0
30204183.0,1325229274.0,148,2901,2,0,0,0,0,16,0
57986723.0,1320276463.0,1929,1171,0,1,0,0,0,64,0
8027462.0,1303083938.0,1651,778,6,1,0,1,0,90,0
41622577.0,1309677183.0,1,10,0,0,0,0,0,42,0
76119339.0,1315187506.0,1079,9430,0,3,0,0,0,116,0
31343671.0,1356066698.0,430,125,0,1,0,0,0,29,0
6922181.0,1320700197.0,1,1,1,0,0,0,0,68,0
288.0,1313640537.0,1,0,3,1,0,0,0,24,0
3792590.0,1312764538.0,1,1,5,0,0,0,0,93,0
9541633.0,1402288053.0,891,1825,8,6,0,0,0,55,0
4345183.0,1340663956.0,270,12280,2,3,0,0,0,88,0
5901.0,1310403724.0,1,4,0,0,0,0,0,61,0
3619892.0,1377473507.0,1,-1,13,8,0,0,0,34,0
109538166.0,1239676067.0,1,80,1,0,0,1,0,69,0
35249860.0,1333496689.0,110,342,0,0,0,0,0,18,0
63478338.0,1368158607.0,615,1968,3,0,0,0,0,51,0
50122602.0,1266687882.0,581,4904,1,1,0,0,0,185,0
40097591.0,1271346493.0,13648,8024,2,3,0,0,0,165,0
39162988.0,1350625184.0,17509,26963,15,2,0,0,0,26,0
382.0,1318978373.0,4,13,6,0,0,0,0,52,0
116898751.0,1197220343.0,1497,6753,2,1,0,1,0,69,0
82072527.0,1301880689.0,6301,2928,2,5,0,0,0,74,0
1293065.0,1340308019.0,27,185,4,7,0,0,0,176,0
113898129.0,1270577300.0,216,967,2,0,0,0,0,25,0
23344226.0,1321034257.0,6006,31664,1,4,0,0,0,284,0
53725179.0,1352858510.0,21476,17618,0,0,0,0,0,35,0
17524238.0,1314080608.0,8479,10932,2,1,0,0,0,66,0
65403154.0,1312597473.0,32,392,0,0,1,0,0,41,0
492586.0,1309156080.0,469,88846,5,4,0,0,0,154,0
8211360.0,1301145434.0,4066,14972,5,18,0,0,0,781,0
23683529.0,1320701328.0,1,3,1,1,0,0,0,12,0
94545595.0,1304020348.0,661,491,1,0,0,0,0,72,0
41340282.0,1301928650.0,4246,1108,1,4,0,0,0,37,0
58926874.0,1362203632.0,1,134,2,6,0,0,0,48,0
1239003.0,1313418130.0,814,9192,4,13,0,0,0,53,0
24619093.0,1386424167.0,3639,23044,0,0,0,0,0,22,0
13521594.0,1304736942.0,5091,4835,9,9,0,0,0,54,0
5770105.0,1303599668.0,13,616,3,2,0,0,0,109,0
12175228.0,1371366461.0,693,1942,0,5,1,0,0,130,0
40912872.0,1334400726.0,57,975,4,0,0,0,0,60,0
80108260.0,1328656754.0,1037,4572,1,3,0,0,0,204,0
21860663.0,1407528659.0,402,57,2,0,0,0,0,63,0
164806.0,1317416543.0,1,-2,0,11,0,0,0,68,0
25837096.0,1348154287.0,13209,17020,1,0,0,0,1,423,0
1534792.0,1309483785.0,1,6,2,6,0,0,0,115,0
42716904.0,1376205070.0,449,4102,11,0,0,0,0,66,0
23980493.0,1306994012.0,364,1886,6,10,0,0,0,118,0
2247.0,1311188855.0,1,0,1,2,0,1,0,82,0
63057182.0,1285240177.0,9673,21840,2,1,0,1,0,84,0
86295175.0,1306484937.0,450,158,0,1,0,0,0,155,0
48719378.0,1351122132.0,1854,240,2,0,0,0,0,15,0
10817019.0,1340548836.0,1,0,8,4,0,0,0,42,0
26511113.0,1393222557.0,1232,564,3,2,0,0,1,58,0
70356105.0,1325604659.0,801,3864,1,0,0,0,0,15,0
85199002.0,1338236753.0,10,489,0,0,0,1,0,82,0
43847832.0,1328081218.0,2492,345,0,0,0,0,0,40,0
26984016.0,1286989665.0,1106,4412,3,0,0,0,0,58,0
100669476.0,1247004298.0,199,67,3,0,0,1,0,67,0
55888781.0,1327881984.0,4274,4311,3,3,0,0,0,13,0
31883600.0,1372646589.0,1820,2037,0,4,0,0,0,26,0
12702319.0,1319846861.0,191,8970,0,3,0,1,0,72,0
55129056.0,1347302346.0,1,75,1,0,0,0,0,42,0
582.0,1325429209.0,1,84,10,6,0,0,0,97,0
841233.0,1335652564.0,1,3,2,4,0,1,0,102,0
2506524.0,1318791330.0,1,96,0,0,0,0,0,28,0
6816779.0,1319318331.0,146,202,1,0,0,0,0,47,0
107893291.0,1246508713.0,1,1445,4,0,0,0,0,48,0
5044.0,1325629798.0,1,1,1,0,1,0,0,68,0
13397239.0,1306345524.0,11777,25554,2,3,0,1,0,266,0
49060518.0,1348610857.0,1120,11383,8,0,0,0,0,34,0
3709649.0,1338852047.0,12,78,2,1,0,0,1,179,0
39546179.0,1327486345.0,1,2,2,3,0,0,0,10,0
54562434.0,1371703137.0,1,26,0,0,0,0,0,32,0
26973098.0,1298748333.0,31,80,1,0,0,0,0,108,0
220591752.0,1156444883.0,4318,58500,0,4,0,0,0,38,0
11981382.0,1341714749.0,12,-2,3,0,0,0,0,64,0
101305662.0,1321241762.0,1,96,1,0,0,0,0,54,0
38889056.0,1309905773.0,1,11,0,0,0,0,0,46,0
20899040.0,1325798423.0,956,1003,4,13,0,0,1,66,0
65315560.0,1288633320.0,46,110,1,0,0,0,0,116,0
85719412.0,1321477378.0,773,17834,1,0,0,1,0,153,0
19978.0,1316530433.0,1,12,6,0,0,0,0,86,0
20236840.0,1362687582.0,1591,1464,0,7,1,0,0,271,0
37560590.0,1370842158.0,1,711,1,0,0,0,0,55,0
27680918.0,1363586622.0,1,1299,4,0,0,0,0,96,0
25823630.0,1320816190.0,337,19,5,0,0,1,0,89,0
56657277.0,1286865827.0,618,1343,0,1,0,0,0,27,0
37588786.0,1393979964.0,256,11274,1,0,0,0,0,117,0
15223762.0,1399831554.0,1,65,2,0,0,0,0,21,0
19001224.0,1345945043.0,32,253,1,0,0,0,0,35,0
99006859.0,1319942800.0,65,218,10,0,0,0,0,165,0
83208641.0,1348679865.0,2301,4221,23,0,0,0,0,80,0
57976013.0,1355931652.0,1,248,2,0,0,0,0,77,0
1297.0,1350753454.0,1,0,0,0,0,0,0,257,0
9664537.0,1317864159.0,1,245,1,0,0,0,0,242,0
17733477.0,1324765786.0,12,-5,2,1,0,0,0,26,0
87338678.0,1320985529.0,3693,851,2,0,0,0,0,65,0
24433594.0,1388722676.0,4587,12551,1,0,0,0,0,27,0
10622004.0,1302569573.0,2009,13500,5,11,0,0,0,460,0
29465564.0,1353360188.0,10,692,2,0,0,0,0,69,0
312.0,1339465630.0,1,0,2,1,0,0,0,59,0
110704391.0,1214224087.0,2167,9648,8,5,0,0,0,52,0
61693586.0,1247162482.0,1472,1281,7,12,0,0,0,83,0
17557094.0,1356460327.0,1,673,9,5,0,0,0,40,0
4057426.0,1315457302.0,1,9,3,4,0,1,0,31,0
1021479.0,1318375332.0,1,12,3,1,0,0,0,94,0
40989238.0,1388371110.0,67,300,3,0,0,0,0,37,0
57322828.0,1321780285.0,1342,2415,7,0,0,0,0,15,0
31190469.0,1298862498.0,63,2119,10,0,0,0,0,160,0
27147823.0,1351204040.0,1,166,1,0,0,0,0,36,0
3214715.0,1371354253.0,1,2289,1,0,0,0,0,17,0
109538166.0,1239676067.0,1,80,1,0,0,1,0,69,0
16078369.0,1343784368.0,10151,650,1,1,0,1,0,47,0
2744.0,1349664174.0,1,0,0,0,0,0,0,57,0
50506846.0,1360993089.0,502,1186,1,0,0,0,0,20,0
64729163.0,1320515998.0,307,3418,1,0,0,1,0,47,0
75093538.0,1354393873.0,263,2969,0,0,0,0,0,52,0
2604529.0,1347635313.0,492,4536,1,0,0,0,0,69,0
19901188.0,1317597608.0,253,1408,2,5,0,0,0,63,0
31700986.0,1368152381.0,1,31,2,1,0,1,0,157,0
32015767.0,1308901707.0,5364,1087,1,1,0,0,0,25,0
90987191.0,1335917702.0,5490,15479,1,0,0,1,0,72,0
