account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,money,time,job,student,family,craving,label
46763442.0,1288254897.0,4308,4981,2,7,0,1,0,66,2,1,1,0,0,0,1
70148355.0,1333127342.0,21376,8766,21,6,1,0,0,165,2,5,0,0,1,1,1
13426630.0,1352341982.0,937,985,1,11,0,1,0,79,2,0,0,0,0,0,1
30243164.0,1314746987.0,37,96,7,19,0,0,0,87,4,0,0,3,0,1,1
93045764.0,1312923071.0,283,2006,0,0,0,0,0,186,0,3,0,0,0,0,1
107899434.0,1299193138.0,7825,5341,1,2,0,0,0,21,0,0,0,0,0,0,1
60396.0,1347846894.0,1,11,2,1,1,0,0,49,0,2,0,0,0,0,1
107899434.0,1299193138.0,7825,5341,1,2,0,0,0,21,0,0,0,0,0,0,1
4439308.0,1333296799.0,2,7,2,11,0,0,0,76,1,2,0,0,1,0,1
3493930.0,1336030295.0,44,2709,8,10,0,0,0,173,1,6,1,0,0,1,1
12447048.0,1299826290.0,8039,5910,3,9,0,0,0,113,0,2,0,0,0,0,1
8300428.0,1369949759.0,1499,1210,0,3,0,0,0,83,0,2,2,0,0,0,1
85533012.0,1309494024.0,1,41,3,0,0,1,0,145,2,2,1,1,0,0,1
6637462.0,1320976568.0,1512,5904,7,5,0,0,0,174,0,10,2,0,0,0,1
39748477.0,1336076751.0,1121,3094,4,1,0,0,0,78,3,4,0,1,0,1,1
2977.0,1308433840.0,1,0,11,8,0,0,0,89,2,2,0,0,2,0,1
681986.0,1305575835.0,1,0,10,3,0,0,0,98,0,5,0,0,0,0,1
72833736.0,1295982847.0,1265,2083,8,6,0,0,0,46,0,1,2,0,0,1,1
50300368.0,1317735687.0,112,1716,10,2,0,0,0,36,1,1,0,3,0,0,1
45621532.0,1301965594.0,477,13193,1,0,1,0,0,44,0,0,0,0,0,0,1
36052688.0,1329296022.0,290,1526,6,1,0,0,0,50,0,1,0,0,0,1,1
63521671.0,1277668419.0,11,233,1,2,0,0,0,46,0,2,2,0,0,0,1
37612533.0,1331631693.0,271,285,13,4,0,0,0,89,2,1,1,0,0,2,1
355050.0,1310183462.0,28,459,10,4,0,0,0,155,0,0,0,0,0,0,1
12165324.0,1372013388.0,185,219,20,14,0,0,0,25,2,0,0,0,0,0,1
35338718.0,1353351024.0,224,3938,4,5,0,0,0,16,0,0,0,0,0,0,1
24372384.0,1321323968.0,1079,2632,3,0,0,1,0,73,2,1,0,1,0,0,1
23891542.0,1305693827.0,1819,298,2,2,0,0,0,96,1,0,0,2,0,1,1
48649387.0,1323977885.0,82,1856,0,1,0,1,1,214,6,10,0,1,0,0,1
61280785.0,1329159557.0,5865,1745,1,4,0,1,0,92,2,1,0,1,2,1,1
20552600.0,1379101057.0,6099,2184,3,1,0,0,0,83,1,3,1,0,0,0,1
34021869.0,1343795845.0,2239,9413,9,1,0,1,0,78,1,6,0,0,0,0,1
681986.0,1305575835.0,1,0,10,3,0,0,0,98,0,5,0,0,0,0,1
10435804.0,1409024191.0,3,95,2,3,0,0,0,70,2,1,1,0,0,1,1
63526277.0,1311621489.0,997,4204,1,3,0,0,0,114,2,2,0,0,0,1,1
49360728.0,1324108057.0,1,4,8,9,0,0,0,69,1,3,1,0,0,2,1
5085657.0,1362377067.0,6305,5593,3,2,0,0,0,8,0,0,0,0,0,0,1
28515222.0,1280792932.0,1661,6411,22,13,1,0,0,315,6,6,3,0,0,0,1
46827324.0,1338129960.0,391,7130,19,13,1,0,0,48,0,1,0,0,0,0,1
81271903.0,1330562205.0,597,1367,6,5,0,0,0,55,4,2,0,0,2,0,1
24165444.0,1298695681.0,252,822,2,2,0,0,0,148,4,2,2,0,0,0,1
5252498.0,1321942690.0,25,465,1,5,0,1,0,78,2,3,0,0,0,0,1
9899443.0,1318833048.0,101,593,2,4,0,1,0,110,4,1,1,1,0,0,1
14129456.0,1336283723.0,166,71,9,1,0,0,0,54,1,2,3,0,0,0,1
23235920.0,1319846861.0,191,8970,4,8,0,1,0,115,1,1,1,0,0,0,1
430997.0,1348532734.0,1,64,0,0,0,0,0,50,1,2,0,0,0,0,1
10284945.0,1333127342.0,21376,8766,2,3,0,1,0,236,5,5,4,1,0,0,1
31998273.0,1318482282.0,2473,1813,3,2,0,0,0,49,1,0,0,1,0,0,1
20274322.0,1323228900.0,9592,4270,14,9,0,0,1,118,3,1,0,0,1,2,1
77262533.0,1251200909.0,479,4108,2,3,0,1,0,144,3,3,3,0,0,0,1
12705509.0,1351817312.0,1058,2705,9,1,0,1,0,79,0,1,1,0,0,0,1
20474923.0,1381369824.0,1,275,1,13,0,0,0,92,0,3,0,0,1,0,1
25066649.0,1307711712.0,371,875,3,2,0,0,0,65,0,3,1,3,0,0,1
89575244.0,1273701996.0,2977,1835,2,10,0,0,0,124,0,2,1,0,0,0,1
85007.0,1342914372.0,1,3,1,16,1,0,0,135,0,5,1,0,0,1,1
32720051.0,1276234075.0,16,2385,24,21,0,0,1,13,0,0,0,1,0,0,1
73203712.0,1325615716.0,207,1620,1,0,0,0,0,108,2,2,0,0,0,0,1
44991882.0,1274595352.0,947,5823,16,7,0,0,0,23,1,0,0,0,0,0,1
66182045.0,1265843044.0,212,11696,4,5,1,0,0,48,1,0,0,0,0,1,1
46803017.0,1266991587.0,2534,18259,4,0,0,0,0,73,5,1,1,2,0,0,1
43955318.0,1308525794.0,5429,4016,1,2,0,0,0,56,0,1,0,0,1,0,1
11033871.0,1333258290.0,829,8442,0,1,0,0,0,43,1,2,0,2,0,1,1
43347127.0,1367542556.0,721,379,2,3,0,0,0,38,1,1,0,0,1,0,1
28688000.0,1312923071.0,283,2006,1,1,0,0,0,113,4,2,0,0,0,0,1
174612251.0,1235074625.0,6408,6945,1,8,0,0,0,41,2,0,0,0,0,1,1
23372551.0,1345172191.0,2017,11485,38,11,0,0,0,46,0,1,1,0,0,0,1
71701301.0,1293497880.0,175,1924,1,4,0,0,0,264,4,6,2,0,0,1,1
58154812.0,1311621489.0,997,4204,2,3,0,0,0,108,0,3,0,0,2,0,1
24707889.0,1286836334.0,197,1667,15,11,0,0,0,43,1,0,0,0,0,1,1
36656605.0,1321464505.0,2267,2324,2,0,0,0,0,218,0,2,1,0,0,0,1
5188155.0,1388616055.0,2282,2033,11,13,0,0,0,28,0,0,0,0,0,0,1
72833736.0,1295982847.0,1265,2083,8,6,0,0,0,46,0,1,2,0,0,1,1
689048.0,1322012236.0,1328,6243,0,0,0,0,0,26,0,0,1,0,0,0,1
15625818.0,1302404304.0,1,282,1,4,1,0,0,69,1,1,0,0,0,1,1
18852777.0,1308942342.0,584,891,4,0,0,0,0,103,0,2,0,0,0,0,1
37083701.0,1323601288.0,409,1392,4,0,0,0,0,54,1,1,0,3,0,0,1
55694572.0,1350275615.0,685,5624,1,1,0,1,0,97,0,1,2,0,0,0,1
25500316.0,1374530982.0,4001,846,3,0,0,1,0,57,0,2,0,2,0,0,1
39263195.0,1270355494.0,363,1299,3,1,0,0,0,72,2,2,0,2,0,0,1
14129456.0,1336283723.0,166,71,9,1,0,0,0,54,1,2,3,0,0,0,1
24593940.0,1343099294.0,1,1668,8,13,0,0,1,110,0,0,0,0,0,0,1
46338778.0,1342122143.0,895,570,1,17,0,0,1,111,6,2,1,1,0,0,1
56589168.0,1352141033.0,5074,1677,4,5,0,0,0,36,0,2,0,0,2,1,1
56326254.0,1254170251.0,37,230,2,1,0,0,0,111,3,4,1,0,0,0,1
38754685.0,1315270533.0,206,5876,2,0,0,0,0,88,0,5,0,0,0,0,1
11558238.0,1379642928.0,6457,531,1,3,0,0,0,113,0,3,1,0,0,0,1
2996766.0,1320723851.0,2029,13046,0,2,0,0,0,54,0,0,0,1,0,0,1
41750921.0,1332418584.0,1,528,6,1,0,0,0,142,1,3,3,0,1,0,1
89575244.0,1273701996.0,2977,1835,2,10,0,0,0,124,0,2,1,0,0,0,1
32379202.0,1323589407.0,351,278,2,0,0,0,0,161,0,5,0,0,0,1,1
71701301.0,1293497880.0,175,1924,1,4,0,0,0,264,4,6,2,0,0,1,1
48714168.0,1344065817.0,518,3822,5,1,0,0,0,69,1,1,0,0,0,0,1
93808553.0,1214100872.0,1805,10493,9,1,0,0,0,52,2,1,0,0,1,0,1
39783089.0,1334769417.0,5,431,0,4,0,0,0,55,1,2,0,4,0,0,1
19793566.0,1321145226.0,146,325,3,2,0,0,0,61,1,1,1,2,0,0,1
86091474.0,1325824666.0,1359,3858,14,2,0,0,0,110,1,6,1,0,1,0,1
60383847.0,1327356194.0,1969,6482,3,1,0,0,1,170,0,1,0,0,0,0,1
58586080.0,1339036674.0,1590,10886,13,7,0,0,0,78,1,2,0,1,0,0,1
25870921.0,1293783733.0,70,910,7,9,0,0,0,95,3,1,0,1,0,3,1
69539722.0,1290378007.0,402,5499,8,4,0,0,0,93,1,1,0,0,0,0,1
42302338.0,1335607035.0,3359,2818,1,4,0,1,0,150,1,4,1,0,0,1,1
7706795.0,1331325336.0,9865,4375,1,1,0,1,0,206,1,1,1,0,0,0,1
4217497.0,1338752861.0,1,458,3,4,0,0,0,80,0,1,0,0,0,0,1
61684699.0,1302028486.0,744,746,0,2,0,1,0,134,0,3,0,0,1,2,1
62554057.0,1307059662.0,385,1079,6,0,0,0,0,27,1,1,0,0,0,1,1
101062100.0,1240720254.0,28036,20281,11,3,0,0,0,28,0,2,1,0,0,0,1
114738246.0,1227485115.0,1,1078,7,3,0,0,0,60,2,0,1,0,0,1,1
27275349.0,1309499920.0,1,1874,0,1,0,0,0,84,3,1,0,1,0,0,1
97504238.0,1253176340.0,605,1847,2,2,0,0,0,61,1,0,0,0,1,0,1
12683379.0,1307685765.0,3812,2708,7,0,0,0,0,61,4,0,0,1,0,0,1
35744775.0,1361410334.0,3956,1849,3,3,0,0,0,114,2,3,2,0,0,2,1
68509855.0,1357242186.0,538,6523,1,0,0,0,0,135,0,1,2,0,0,0,1
40781628.0,1294344986.0,92,310,2,7,1,0,0,129,2,2,4,0,2,0,1
119.0,1341615675.0,1,8,1,12,0,0,0,37,1,0,1,0,1,1,1
147636124.0,1254181143.0,4671,10314,16,2,0,1,0,106,0,2,1,2,0,1,1
60383847.0,1327356194.0,1969,6482,3,1,0,0,1,170,0,1,0,0,0,0,1
3181464.0,1362966660.0,3186,5318,7,9,0,1,0,64,5,2,2,0,0,0,1
18321886.0,1327798297.0,9,3552,2,4,0,0,0,60,0,3,0,0,0,1,1
62554057.0,1307059662.0,385,1079,6,0,0,0,0,27,1,1,0,0,0,1,1
107899434.0,1299193138.0,7825,5341,1,2,0,0,0,21,0,0,0,0,0,0,1
32151933.0,1282672449.0,1,28,7,21,0,0,0,67,0,1,0,1,0,0,1
15625818.0,1302404304.0,1,282,1,4,1,0,0,69,1,1,0,0,0,1,1
88681215.0,1320126771.0,5124,15783,1,2,0,0,0,131,1,2,0,0,0,0,1
19495999.0,1333258290.0,829,8442,7,8,0,0,0,61,0,3,0,2,0,3,1
61173570.0,1362412177.0,132,145,21,4,0,0,0,62,1,1,0,0,0,0,1
23447605.0,1310662360.0,674,122,3,7,1,0,0,84,1,1,0,0,1,0,1
47820066.0,1357662070.0,8,49,5,9,0,0,0,202,1,1,2,0,0,0,1
17448626.0,1334594601.0,814,2601,86,12,0,0,0,51,0,2,1,1,1,1,1
31560891.0,1334946087.0,15002,5824,2,11,0,0,0,182,1,1,0,0,0,0,1
119.0,1341615675.0,1,8,1,12,0,0,0,37,1,0,1,0,1,1,1
28670034.0,1320387562.0,2456,2180,3,11,0,1,0,100,4,2,0,0,0,0,1
57280745.0,1344802437.0,1143,1151,0,6,0,0,0,63,2,3,0,0,1,2,1
19938209.0,1323054030.0,111,64,1,1,0,1,0,48,1,2,0,0,0,0,1
63250745.0,1347560974.0,259,519,0,0,0,1,0,96,3,2,0,2,0,0,1
4703199.0,1311223344.0,1,140,3,1,0,0,0,117,0,1,0,0,0,0,1
11660278.0,1318643741.0,17,536,0,0,0,0,0,16,0,0,0,0,0,0,1
15481350.0,1306345524.0,11777,25554,5,5,0,0,0,274,2,2,0,0,6,4,1
9081861.0,1347229035.0,88043,127468,1,1,0,0,0,124,1,3,0,2,0,0,1
66534969.0,1321034257.0,6006,31664,0,0,0,0,0,60,0,0,0,0,0,1,1
6216233.0,1349223984.0,123,3745,3,0,0,0,0,52,0,1,0,0,0,0,1
345931.0,1346557379.0,1,15,2,3,0,0,0,95,2,0,1,0,0,0,1
958135.0,1339757382.0,1,9,18,16,0,0,0,191,1,2,1,0,0,0,1
50430416.0,1318196946.0,44,797,6,2,0,1,0,115,4,1,0,2,0,1,1
35953426.0,1337878512.0,3248,22426,14,2,0,1,0,60,2,0,0,1,0,0,1
988.0,1309481727.0,1,0,1,6,0,0,0,58,3,1,0,0,0,0,1
46904788.0,1320874365.0,1636,383,20,7,0,0,0,67,2,2,0,1,0,0,1
16501943.0,1319501832.0,496,1476,1,3,0,0,0,41,0,2,2,0,0,0,1
52807306.0,1321464505.0,2267,2324,2,2,0,0,0,58,0,2,0,0,2,0,1
46575978.0,1375325196.0,4526,2905,5,3,0,0,0,139,1,0,1,0,4,0,1
17393369.0,1313766371.0,1,33,2,8,0,0,0,185,0,6,2,0,0,0,1
137934149.0,1189087065.0,180,6949,2,9,0,1,0,133,8,2,3,1,0,1,1
24051639.0,1327725644.0,23,8,0,6,0,1,0,87,3,0,0,0,2,2,1
67040758.0,1344031764.0,27,211,0,14,0,0,0,16,0,1,0,0,0,0,1
4829764.0,1348532734.0,1,64,0,0,0,0,0,57,1,0,2,0,0,0,1
8641470.0,1321924614.0,14,575,4,2,0,1,0,149,0,2,2,0,2,2,1
7086371.0,1386504092.0,11177,8942,4,8,0,0,0,83,0,2,2,0,0,0,1
6751469.0,1338752861.0,1,458,6,7,0,0,0,76,0,3,0,0,0,1,1
109127882.0,1302052040.0,2438,1060,0,3,0,1,0,42,1,1,0,0,0,0,1
31331601.0,1392238371.0,2,268,4,7,0,0,0,196,2,3,0,0,3,0,1
65655426.0,1344031764.0,27,211,116,26,0,0,0,144,1,2,1,0,2,0,1
25634102.0,1304389719.0,157,685,3,6,0,0,0,44,3,0,0,2,0,0,1
456866.0,1342885655.0,1,1976,5,10,0,0,0,64,0,0,0,0,1,0,1
15388922.0,1300911144.0,3175,875,8,6,1,0,0,67,1,0,0,1,0,0,1
26496254.0,1329017817.0,3331,46644,49,5,0,0,0,107,0,3,0,1,3,0,1
2871109.0,1323145974.0,18,21312,9,10,0,0,0,166,0,1,0,0,0,0,1
30076175.0,1329844670.0,1005,10130,1,22,0,0,0,62,0,2,1,0,2,0,1
7256709.0,1313361593.0,233,2145,5,7,0,0,0,43,0,0,0,2,0,0,1
55257406.0,1313573818.0,602,5627,2,1,0,0,0,186,0,6,5,0,2,1,1
46904788.0,1320874365.0,1636,383,20,7,0,0,0,67,2,2,0,1,0,0,1
37378697.0,1328350415.0,1,1,2,1,0,0,0,51,1,4,0,0,0,0,1
3328848.0,1336968693.0,930,252,2,3,0,0,0,33,1,2,0,0,0,0,1
88704243.0,1317713743.0,2257,326,0,0,0,0,0,15,2,0,0,0,0,0,1
42478700.0,1289465208.0,6576,12516,1,7,0,1,0,53,1,1,0,1,0,0,1
24104473.0,1283396898.0,1634,6702,17,28,1,0,0,194,0,1,0,0,0,0,1
48978979.0,1305824806.0,7,77,3,1,0,0,0,75,1,0,0,0,0,0,1
144284835.0,1235093666.0,185,1447,11,5,0,0,0,22,0,0,0,0,0,0,1
11738055.0,1325194860.0,4424,5922,0,1,0,0,0,72,0,4,0,0,6,0,1
7162354.0,1307936857.0,13,178,1,0,0,0,0,98,1,3,0,0,1,2,1
75658414.0,1323987359.0,12,197,5,3,0,1,0,59,3,3,0,0,0,0,1
20510258.0,1354981489.0,615,3435,7,5,0,0,0,113,2,6,2,1,0,0,1
15962657.0,1339468841.0,1,152,3,5,0,1,0,42,1,0,0,0,0,0,1
27817862.0,1290017251.0,30,851,7,6,0,0,0,304,3,3,1,3,0,4,1
115972880.0,1257532975.0,5032,15467,37,10,0,0,0,106,2,3,0,0,0,0,1
87353779.0,1323813827.0,1874,421,0,0,0,0,0,96,0,0,0,0,0,0,1
19346363.0,1320265533.0,28,311,4,1,0,0,0,282,1,9,1,0,3,1,1
74328719.0,1238603735.0,1399,27282,2,11,0,0,0,116,0,2,0,0,0,0,1
42302338.0,1335607035.0,3359,2818,1,4,0,1,0,150,1,4,1,0,0,1,1
30381169.0,1370057137.0,36,660,0,0,0,0,0,56,0,1,0,1,0,0,1
33826409.0,1327892932.0,18846,4089,18,24,0,1,0,18,0,0,0,0,0,0,1
13414214.0,1324390358.0,1765,10416,1,4,0,1,0,174,2,2,1,0,6,0,1
8641470.0,1321924614.0,14,575,4,2,0,1,0,149,0,2,2,0,2,2,1
26496254.0,1329017817.0,3331,46644,49,5,0,0,0,107,0,3,0,1,3,0,1
2576167.0,1306808386.0,1464,4662,0,4,0,0,0,104,2,2,0,0,1,0,1
22691124.0,1322183590.0,1,0,2,2,0,0,0,37,0,1,0,0,0,0,1
99994561.0,1249753322.0,2746,32739,4,2,0,1,0,43,0,0,0,0,2,0,1
3694786.0,1360124095.0,1,273,10,3,1,0,0,32,0,2,0,0,0,0,1
16631042.0,1332002894.0,83,142,0,2,0,0,0,57,0,1,0,0,0,0,1
37591789.0,1355243528.0,87,506,3,2,1,0,0,75,1,0,0,2,0,0,1
107589450.0,1205932361.0,1741,4155,2,11,1,1,0,247,9,1,4,1,0,1,1
22563982.0,1335473014.0,2067,2500,1,5,0,0,0,73,2,1,0,0,0,0,1
20801816.0,1359589938.0,247,487,8,13,0,1,0,53,2,2,1,0,0,0,1
30519404.0,1382910310.0,16,11921,9,3,0,0,0,48,0,0,0,0,0,0,1
527362.0,1333225905.0,10,1414,4,1,0,0,0,135,3,5,1,0,0,0,1
2851208.0,1338158511.0,3812,7319,2,2,0,0,0,147,3,3,2,1,0,0,1
9140748.0,1314652752.0,7,110,36,19,0,1,0,119,5,4,0,0,0,1,1
47872700.0,1373139419.0,5798,856,7,6,0,0,0,86,0,5,1,0,1,0,1
46092754.0,1309333963.0,6,587,2,6,0,0,0,17,1,0,1,0,0,0,1
9232444.0,1320793798.0,1,30,0,5,0,0,0,46,0,2,0,0,0,0,1
9147681.0,1329087282.0,24,17,3,8,0,1,0,105,1,3,0,0,0,0,1
37837025.0,1351465295.0,184,103,2,1,0,1,0,152,6,1,1,1,1,0,1
42255831.0,1348942474.0,130,600,0,5,0,0,1,71,1,2,0,0,0,0,1
68199084.0,1299694018.0,1349,2291,1,1,0,0,0,53,0,2,1,0,0,1,1
57932527.0,1255651306.0,967,6696,8,11,0,0,0,260,0,6,0,1,1,0,1
3331393.0,1336627737.0,1,196,1,8,0,0,0,44,0,1,0,0,0,0,1
20566915.0,1328724395.0,701,367,1,0,0,0,0,36,1,1,0,0,1,1,1
95430165.0,1251089749.0,1087,2363,3,4,0,1,0,24,2,2,0,0,0,0,1
23372551.0,1345172191.0,2017,11485,38,11,0,0,0,46,0,1,1,0,0,0,1
32393835.0,1309797970.0,3112,491,0,7,0,0,0,31,1,0,0,0,0,0,1
50634982.0,1366070353.0,70,6523,2,0,0,0,0,79,0,3,0,0,1,0,1
22222167.0,1309707219.0,1,5416,6,10,0,1,0,72,3,1,0,0,1,0,1
79074718.0,1289840478.0,1130,2780,0,10,0,0,0,70,0,3,1,0,0,0,1
13119221.0,1299896393.0,10594,10401,3,0,0,0,0,323,1,6,0,2,0,1,1
53179714.0,1349315790.0,662,31580,3,4,0,0,0,53,0,0,0,0,0,1,1
557.0,1345762498.0,164,214,9,4,0,0,0,248,0,5,0,0,1,0,1
33643967.0,1309515196.0,685,5779,3,1,0,1,0,205,3,7,0,0,0,3,1
64629152.0,1293302449.0,8,90,3,6,0,0,0,45,2,0,0,1,0,0,1
90216351.0,1295452177.0,5468,9841,11,2,0,0,0,316,2,7,3,0,2,2,1
958135.0,1339757382.0,1,9,18,16,0,0,0,191,1,2,1,0,0,0,1
38522709.0,1291093032.0,165,7317,2,2,0,0,0,29,2,2,0,0,0,0,1
1620.0,1319969804.0,1,12,3,15,0,1,0,454,3,9,1,0,1,3,1
11721979.0,1324071979.0,15675,10985,7,4,0,1,0,51,0,1,1,2,0,0,1
38880185.0,1309291526.0,113,1690,0,0,0,0,0,102,0,3,0,0,0,3,1
12843494.0,1333258290.0,829,8442,1,6,0,0,0,82,1,3,0,3,0,0,1
37067362.0,1394414629.0,34,71,2,1,0,0,0,102,4,1,0,5,0,1,1
31737209.0,1356542136.0,77,391,7,6,0,0,0,76,0,4,1,0,3,0,1
43736887.0,1309707219.0,1,5416,0,0,0,0,0,49,0,1,0,0,1,0,1
52852649.0,1328668854.0,454,11187,5,2,0,0,0,40,2,0,0,0,0,0,1
30852400.0,1336434145.0,2525,2479,1,3,0,0,1,106,0,0,0,4,1,0,1
79074718.0,1289840478.0,1130,2780,0,10,0,0,0,70,0,3,1,0,0,0,1
51743702.0,1306092984.0,155,12645,1,1,0,0,0,185,5,1,0,0,3,0,1
6557629.0,1330284895.0,598,1588,6,4,0,0,0,120,0,5,0,0,0,3,1
13229713.0,1319929502.0,6185,20221,0,2,0,0,0,66,0,0,0,1,0,0,1
75150313.0,1326830091.0,93726,17207,41,11,0,0,0,320,0,6,0,0,11,7,1
31985489.0,1321209449.0,1168,4423,1,3,0,0,0,44,0,1,0,0,0,1,1
13989620.0,1374875109.0,52,303,0,0,0,0,0,37,1,2,0,2,0,0,1
107800507.0,1226529712.0,3090,52428,1,3,0,0,0,119,1,3,0,0,0,0,1
68498428.0,1338586687.0,1409,17814,3,1,0,0,0,25,0,0,0,0,0,0,1
361.0,1340479891.0,1,11,2,5,0,0,0,61,2,6,0,0,2,0,1
73862683.0,1325548486.0,11466,4979,3,3,0,0,0,31,0,3,0,2,0,0,1
98067939.0,1319929502.0,6185,20221,0,0,0,0,0,24,0,0,0,0,0,0,1
23584592.0,1377473499.0,3377,3483,1,12,0,0,0,153,0,12,0,3,3,1,1
58586080.0,1339036674.0,1590,10886,13,7,0,0,0,78,1,2,0,1,0,0,1
72421248.0,1278672452.0,2748,15476,10,2,0,0,1,267,1,4,0,0,1,3,1
113626409.0,1299193138.0,7825,5341,1,0,0,0,0,29,0,0,0,0,0,0,1
37466129.0,1351315760.0,100,85,12,2,0,0,0,136,1,3,5,0,0,0,1
